comparison,ranking_basis,rank,reference_value,compared_value,comparison_delta_abs,comparison_delta_pct,category,scope,hazard,scenario,service,class_key,component,metric,unit,label,full_value,sample_v1_value,sample_v2_value,delta_abs,delta_pct,v2_delta_abs,v2_delta_pct,v2_vs_v1_delta_abs,v2_vs_v1_delta_pct,missing_in
v1_vs_full,pct,31,82404433.06,116167607.57,33763174.50999999,40.97252205523515,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,total_damage_eur,eur,Eau EU,82404433.06,116167607.57,116738243.98,33763174.50999999,40.97252205523515,34333810.92,41.66500471522084,570636.4100000113,0.49121818201873413,
v1_vs_full,pct,32,80909302.24,113526973.86,32617671.620000005,40.31387086153174,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,damage_eur,eur,Eau EU,80909302.24,113526973.86,114630643.27,32617671.620000005,40.31387086153174,33721341.03,41.67795308625072,1103669.4099999964,0.9721649159441413,
v1_vs_full,pct,33,80909302.24,113526973.86,32617671.620000005,40.31387086153174,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,total_damage_eur,eur,Eau EU,80909302.24,113526973.86,114630643.27,32617671.620000005,40.31387086153174,33721341.03,41.67795308625072,1103669.4099999964,0.9721649159441413,
v1_vs_full,pct,34,92266925.51,129147291.93,36880366.42,39.97138326236183,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,damage_eur,eur,Eau EU,92266925.51,129147291.93,132332910.37,36880366.42,39.97138326236183,40065984.86,43.42399471808302,3185618.4399999976,2.466655237127741,
v1_vs_full,pct,35,92266925.51,129147291.93,36880366.42,39.97138326236183,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,total_damage_eur,eur,Eau EU,92266925.51,129147291.93,132332910.37,36880366.42,39.97138326236183,40065984.86,43.42399471808302,3185618.4399999976,2.466655237127741,
v1_vs_full,pct,36,98.047,59.05,-38.997,-39.77378196171224,network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,state_pct_S2,pct,Eau EU,98.047,59.05,58.066,-38.997,-39.77378196171224,-39.980999999999995,-40.777382275847295,-0.9839999999999947,-1.6663844199830562,
v1_vs_full,pct,37,98.047,59.05,-38.997,-39.77378196171224,network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,state_pct_S2,pct,Eau EU,98.047,59.05,58.066,-38.997,-39.77378196171224,-39.980999999999995,-40.777382275847295,-0.9839999999999947,-1.6663844199830562,
v1_vs_full,pct,38,86205409.21,119313586.48,33108177.27000001,38.406148260774565,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp100,,eau_eu,wind,damage_component_eur,eur,Eau EU,86205409.21,119313586.48,118094708.63,33108177.27000001,38.406148260774565,31889299.42,36.992225560134315,-1218877.850000009,-1.0215750661424665,
v1_vs_full,pct,39,6450357.83,8830121.28,2379763.4499999993,36.893510603891556,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp50,,eau_eu,rain,damage_component_eur,eur,Eau EU,6450357.83,8830121.28,8596419.8,2379763.4499999993,36.893510603891556,2146061.9700000007,33.27043284356832,-233701.47999999858,-2.646639526110774,
v1_vs_full,pct,40,75954065.7,103933720.87,27979655.17,36.83760034717931,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp50,,eau_eu,wind,damage_component_eur,eur,Eau EU,75954065.7,103933720.87,104706049.68,27979655.17,36.83760034717931,28751983.980000004,37.85443704035978,772328.8100000024,0.7430974312620146,
v1_vs_full,pct,41,74359276.66,100806047.67,26446771.010000005,35.566202628523534,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp50,,eau_eu,wind,damage_component_eur,eur,Eau EU,74359276.66,100806047.67,102256812.46,26446771.010000005,35.566202628523534,27897535.799999997,37.51722320748029,1450764.7899999917,1.4391644385753861,
v1_vs_full,pct,42,84790556.37,114523656.63,29733100.25999999,35.06652336405702,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_eu,wind,damage_component_eur,eur,Eau EU,84790556.37,114523656.63,117945949.71,29733100.25999999,35.06652336405702,33155393.33999999,39.10269581829374,3422293.079999998,2.9882848493535725,
v1_vs_full,pct,43,98.047,66.114,-31.932999999999993,-32.56907401552316,network_state_pct,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,state_pct_S1,pct,Eau EU,98.047,66.114,66.114,-31.932999999999993,-32.56907401552316,-31.932999999999993,-32.56907401552316,0.0,0.0,
v1_vs_full,pct,44,16586457.35,21835259.97,5248802.619999999,31.645109677383875,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_eu,,direct_damage_eur,eur,Eau EU,16586457.35,21835259.97,19529443.75,5248802.619999999,31.645109677383875,2942986.4000000004,17.743309122004888,-2305816.219999999,-10.560058470419023,
v1_vs_full,pct,45,98.047,67.711,-30.336,-30.940263343090557,network_state_pct,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,state_pct_S1,pct,Eau EU,98.047,67.711,67.711,-30.336,-30.940263343090557,-30.336,-30.940263343090557,0.0,0.0,
v1_vs_full,pct,46,17164919.06,21986858.48,4821939.420000002,28.091827308622346,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp1000,,eau_eu,,direct_damage_eur,eur,Eau EU,17164919.06,21986858.48,20504895.27,4821939.420000002,28.091827308622346,3339976.210000001,19.458152982400378,-1481963.210000001,-6.740222625929236,
v1_vs_full,pct,47,3322521.93,4174906.51,852384.5799999996,25.654746543689466,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp10,,eau_eu,,direct_damage_eur,eur,Eau EU,3322521.93,4174906.51,3742815.98,852384.5799999996,25.654746543689466,420294.0499999998,12.649850290077689,-432090.5299999998,-10.349705531489848,
v1_vs_full,pct,48,1442867.1,1133004.36,-309862.74,-21.475487243419714,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_hta_aerien,wind,damage_component_eur,eur,Elec HTA aerien,1442867.1,1133004.36,1271420.45,-309862.74,-21.475487243419714,-171446.65000000014,-11.882359089066494,138416.08999999985,12.216730569333365,
v1_vs_full,pct,49,9861815.23,11968627.25,2106812.0199999996,21.363328868614378,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,direct_damage_eur,eur,Eau EU,9861815.23,11968627.25,11079306.14,2106812.0199999996,21.363328868614378,1217490.9100000001,12.34550517937457,-889321.1099999994,-7.4304353492168405,
v1_vs_full,pct,50,50422142.63,40353771.88,-10068370.75,-19.968153324784645,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,elec_bt_aerien,wind,damage_component_eur,eur,Elec BT aerien,50422142.63,40353771.88,44100002.57,-10068370.75,-19.968153324784645,-6322140.060000002,-12.538420087365498,3746230.6899999976,9.283470950720945,
v2_vs_full,abs,1,92266925.51,132332910.37,40065984.86,43.42399471808302,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,damage_eur,eur,Eau EU,92266925.51,129147291.93,132332910.37,36880366.42,39.97138326236183,40065984.86,43.42399471808302,3185618.4399999976,2.466655237127741,
v2_vs_full,abs,2,92266925.51,132332910.37,40065984.86,43.42399471808302,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,total_damage_eur,eur,Eau EU,92266925.51,129147291.93,132332910.37,36880366.42,39.97138326236183,40065984.86,43.42399471808302,3185618.4399999976,2.466655237127741,
v2_vs_full,abs,3,77732541.34,116241676.53,38509135.19,49.540558595096094,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,77732541.34,111996150.39,116241676.53,34263609.05,44.07884839392027,38509135.19,49.540558595096094,4245526.140000001,3.7907786341012293,
v2_vs_full,abs,4,77732541.34,116241676.53,38509135.19,49.540558595096094,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp100,,eau_eu,,indirect_damage_eur,eur,Eau EU,77732541.34,111996150.39,116241676.53,34263609.05,44.07884839392027,38509135.19,49.540558595096094,4245526.140000001,3.7907786341012293,
v2_vs_full,abs,5,93292280.1,131508564.3,38216284.2,40.96403706612805,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,damage_eur,eur,Eau EU,93292280.1,133405353.65,131508564.3,40113073.55000001,42.9972056712547,38216284.2,40.96403706612805,-1896789.350000009,-1.421824010883696,
v2_vs_full,abs,6,93292280.1,131508564.3,38216284.2,40.96403706612805,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,total_damage_eur,eur,Eau EU,93292280.1,133405353.65,131508564.3,40113073.55000001,42.9972056712547,38216284.2,40.96403706612805,-1896789.350000009,-1.421824010883696,
v2_vs_full,abs,7,77729034.89,115182493.86,37453458.97,48.18464428768877,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,77729034.89,115347140.7,115182493.86,37618105.81,48.3964658293212,37453458.97,48.18464428768877,-164646.84000000358,-0.14274028727614882,
v2_vs_full,abs,8,77729034.89,115182493.86,37453458.97,48.18464428768877,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp100,,eau_eu,,indirect_damage_eur,eur,Eau EU,77729034.89,115347140.7,115182493.86,37618105.81,48.3964658293212,37453458.97,48.18464428768877,-164646.84000000358,-0.14274028727614882,
v2_vs_full,abs,9,82404433.06,116738243.98,34333810.92,41.66500471522084,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,damage_eur,eur,Eau EU,82404433.06,116167607.57,116738243.98,33763174.50999999,40.97252205523515,34333810.92,41.66500471522084,570636.4100000113,0.49121818201873413,
v2_vs_full,abs,10,82404433.06,116738243.98,34333810.92,41.66500471522084,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,total_damage_eur,eur,Eau EU,82404433.06,116167607.57,116738243.98,33763174.50999999,40.97252205523515,34333810.92,41.66500471522084,570636.4100000113,0.49121818201873413,
v2_vs_full,abs,11,80909302.24,114630643.27,33721341.03,41.67795308625072,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,damage_eur,eur,Eau EU,80909302.24,113526973.86,114630643.27,32617671.620000005,40.31387086153174,33721341.03,41.67795308625072,1103669.4099999964,0.9721649159441413,
v2_vs_full,abs,12,80909302.24,114630643.27,33721341.03,41.67795308625072,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,total_damage_eur,eur,Eau EU,80909302.24,113526973.86,114630643.27,32617671.620000005,40.31387086153174,33721341.03,41.67795308625072,1103669.4099999964,0.9721649159441413,
v2_vs_full,abs,13,84790556.37,117945949.71,33155393.33999999,39.10269581829374,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm,rp100,,eau_eu,wind,damage_component_eur,eur,Eau EU,84790556.37,114523656.63,117945949.71,29733100.25999999,35.06652336405702,33155393.33999999,39.10269581829374,3422293.079999998,2.9882848493535725,
v2_vs_full,abs,14,71635795.7,104690810.05,33055014.349999994,46.143152354207736,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,71635795.7,103259887.52,104690810.05,31624091.819999993,44.14565582887773,33055014.349999994,46.143152354207736,1430922.5300000012,1.3857486816677498,
v2_vs_full,abs,15,71635795.7,104690810.05,33055014.349999994,46.143152354207736,network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp50,,eau_eu,,indirect_damage_eur,eur,Eau EU,71635795.7,103259887.52,104690810.05,31624091.819999993,44.14565582887773,33055014.349999994,46.143152354207736,1430922.5300000012,1.3857486816677498,
v2_vs_full,abs,16,71047487.01,103551337.13,32503850.11999999,45.749471920695854,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,71047487.01,101558346.61,103551337.13,30510859.599999994,42.94431919274718,32503850.11999999,45.749471920695854,1992990.5199999958,1.9624093799531734,
v2_vs_full,abs,17,71047487.01,103551337.13,32503850.11999999,45.749471920695854,network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,indirect_damage_eur,eur,Eau EU,71047487.01,101558346.61,103551337.13,30510859.599999994,42.94431919274718,32503850.11999999,45.749471920695854,1992990.5199999958,1.9624093799531734,
v2_vs_full,abs,18,86205409.21,118094708.63,31889299.42,36.992225560134315,scenario_component_damage,scientific_graph_inputs.state_damage_tables.damage_components_eur,storm_cmcc,rp100,,eau_eu,wind,damage_component_eur,eur,Eau EU,86205409.21,119313586.48,118094708.63,33108177.27000001,38.406148260774565,31889299.42,36.992225560134315,-1218877.850000009,-1.0215750661424665,
