category,scope,hazard,scenario,service,class_key,component,metric,unit,label,full_value,sample_v1_value,sample_v2_value,delta_abs,delta_pct,v2_delta_abs,v2_delta_pct,v2_vs_v1_delta_abs,v2_vs_v1_delta_pct,missing_in
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,eau_eu,,total_damage_eur,eur,Eau EU,158248764.22,163890239.83,162112064.7,5641475.610000014,3.5649413363867684,3863300.4799999893,2.4412831904514376,-1778175.130000025,-1.0849792713980342,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,blocking_ouvrage_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,damage_eur,eur,Elec BT aerien,62614780.46,57934807.53,60051515.84,-4679972.93,-7.474230358421032,-2563264.6199999973,-4.093705353862063,2116708.3100000024,3.6536037664471763,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,direct_damage_eur,eur,Elec BT aerien,62614780.46,57934807.53,60051515.84,-4679972.93,-7.474230358421032,-2563264.6199999973,-4.093705353862063,2116708.3100000024,3.6536037664471763,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,dysfunction_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,exposure_eur,eur,Elec BT aerien,520332523.27,520332523.27,520332523.27,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,indirect_damage_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_aerien,,total_damage_eur,eur,Elec BT aerien,62614780.46,57934807.53,60051515.84,-4679972.93,-7.474230358421032,-2563264.6199999973,-4.093705353862063,2116708.3100000024,3.6536037664471763,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,blocking_ouvrage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,direct_damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,dysfunction_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,exposure_eur,eur,Elec BT souterrain,1693329219.48,1693329219.48,1693329219.48,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,indirect_damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_bt_souterrain,,total_damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,blocking_ouvrage_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,damage_eur,eur,Elec HTA aerien,1791768.5,1626623.39,1731308.87,-165145.1100000001,-9.216877626769312,-60459.62999999989,-3.3742991909948126,104685.48000000021,6.43575400695549,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,direct_damage_eur,eur,Elec HTA aerien,1791768.5,1626623.39,1731308.87,-165145.1100000001,-9.216877626769312,-60459.62999999989,-3.3742991909948126,104685.48000000021,6.43575400695549,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,dysfunction_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,exposure_eur,eur,Elec HTA aerien,131071042.1,131071042.1,131071042.1,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,indirect_damage_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_aerien,,total_damage_eur,eur,Elec HTA aerien,1791768.5,1626623.39,1731308.87,-165145.1100000001,-9.216877626769312,-60459.62999999989,-3.3742991909948126,104685.48000000021,6.43575400695549,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,blocking_ouvrage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,damage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,direct_damage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,dysfunction_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,exposure_eur,eur,Elec HTA souterrain,3517855026.32,3517855026.32,3517855026.32,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,indirect_damage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp1000,,elec_hta_souterrain,,total_damage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,blocking_ouvrage_eur,eur,Eau AEP,200082287.55,186151635.87,188860049.95,-13930651.680000007,-6.962461220620929,-11222237.600000024,-5.608811123371236,2708414.0799999833,1.4549504587171176,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,damage_eur,eur,Eau AEP,231086201.87,220330667.54,220271423.99,-10755534.330000013,-4.654338616050582,-10814777.879999995,-4.679975607580397,-59243.54999998212,-0.02688847206856791,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,direct_damage_eur,eur,Eau AEP,31003914.31,34179031.67,31411374.03,3175117.360000003,10.241020950622035,407459.72000000253,1.314220249501143,-2767657.6400000006,-8.097530868404501,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,dysfunction_eur,eur,Eau AEP,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,exposure_eur,eur,Eau AEP,2466350827.1,2466350827.1,2466350827.1,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,indirect_damage_eur,eur,Eau AEP,200082287.55,186151635.87,188860049.95,-13930651.680000007,-6.962461220620929,-11222237.600000024,-5.608811123371236,2708414.0799999833,1.4549504587171176,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_aep,,total_damage_eur,eur,Eau AEP,231086201.87,220330667.54,220271423.99,-10755534.330000013,-4.654338616050582,-10814777.879999995,-4.679975607580397,-59243.54999998212,-0.02688847206856791,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,71047487.01,101558346.61,103551337.13,30510859.599999994,42.94431919274718,32503850.11999999,45.749471920695854,1992990.5199999958,1.9624093799531734,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,damage_eur,eur,Eau EU,80909302.24,113526973.86,114630643.27,32617671.620000005,40.31387086153174,33721341.03,41.67795308625072,1103669.4099999964,0.9721649159441413,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,direct_damage_eur,eur,Eau EU,9861815.23,11968627.25,11079306.14,2106812.0199999996,21.363328868614378,1217490.9100000001,12.34550517937457,-889321.1099999994,-7.4304353492168405,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,dysfunction_eur,eur,Eau EU,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,exposure_eur,eur,Eau EU,784628997.21,784628997.21,784628997.21,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,indirect_damage_eur,eur,Eau EU,71047487.01,101558346.61,103551337.13,30510859.599999994,42.94431919274718,32503850.11999999,45.749471920695854,1992990.5199999958,1.9624093799531734,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,eau_eu,,total_damage_eur,eur,Eau EU,80909302.24,113526973.86,114630643.27,32617671.620000005,40.31387086153174,33721341.03,41.67795308625072,1103669.4099999964,0.9721649159441413,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,blocking_ouvrage_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,damage_eur,eur,Elec BT aerien,37228889.94,31755981.72,34068001.97,-5472908.219999999,-14.700702139710373,-3160887.969999999,-8.490416918404629,2312020.25,7.2805818770952495,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,direct_damage_eur,eur,Elec BT aerien,37228889.94,31755981.72,34068001.97,-5472908.219999999,-14.700702139710373,-3160887.969999999,-8.490416918404629,2312020.25,7.2805818770952495,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,dysfunction_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,exposure_eur,eur,Elec BT aerien,520332523.27,520332523.27,520332523.27,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,indirect_damage_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_aerien,,total_damage_eur,eur,Elec BT aerien,37228889.94,31755981.72,34068001.97,-5472908.219999999,-14.700702139710373,-3160887.969999999,-8.490416918404629,2312020.25,7.2805818770952495,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,blocking_ouvrage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,direct_damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,dysfunction_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,exposure_eur,eur,Elec BT souterrain,1693329219.48,1693329219.48,1693329219.48,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,indirect_damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_bt_souterrain,,total_damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,blocking_ouvrage_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,damage_eur,eur,Elec HTA aerien,1065332.37,891606.01,982193.92,-173726.3600000001,-16.307245033772897,-83138.45000000007,-7.803991725136453,90587.91000000003,10.160082927211317,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,direct_damage_eur,eur,Elec HTA aerien,1065332.37,891606.01,982193.92,-173726.3600000001,-16.307245033772897,-83138.45000000007,-7.803991725136453,90587.91000000003,10.160082927211317,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,dysfunction_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,exposure_eur,eur,Elec HTA aerien,131071042.1,131071042.1,131071042.1,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,indirect_damage_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_aerien,,total_damage_eur,eur,Elec HTA aerien,1065332.37,891606.01,982193.92,-173726.3600000001,-16.307245033772897,-83138.45000000007,-7.803991725136453,90587.91000000003,10.160082927211317,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,blocking_ouvrage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,damage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,direct_damage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,dysfunction_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,exposure_eur,eur,Elec HTA souterrain,3517855026.32,3517855026.32,3517855026.32,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,indirect_damage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm,rp50,,elec_hta_souterrain,,total_damage_eur,eur,Elec HTA souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,blocking_ouvrage_eur,eur,Eau AEP,66971280.57,58870820.78,58815626.68,-8100459.789999999,-12.09542317401741,-8155653.890000001,-12.177837754611119,-55194.10000000149,-0.09375459568715985,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,damage_eur,eur,Eau AEP,76683987.79,69033774.4,67922660.49,-7650213.390000001,-9.976285285202172,-8761327.300000012,-11.425236939937198,-1111113.9100000113,-1.6095221790451766,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,direct_damage_eur,eur,Eau AEP,9712707.23,10162953.61,9107033.82,450246.37999999896,4.635642456197035,-605673.4100000001,-6.235886613870479,-1055919.789999999,-10.389890877402118,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,dysfunction_eur,eur,Eau AEP,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,exposure_eur,eur,Eau AEP,2466350827.1,2466350827.1,2466350827.1,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,indirect_damage_eur,eur,Eau AEP,66971280.57,58870820.78,58815626.68,-8100459.789999999,-12.09542317401741,-8155653.890000001,-12.177837754611119,-55194.10000000149,-0.09375459568715985,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_aep,,total_damage_eur,eur,Eau AEP,76683987.79,69033774.4,67922660.49,-7650213.390000001,-9.976285285202172,-8761327.300000012,-11.425236939937198,-1111113.9100000113,-1.6095221790451766,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,blocking_ouvrage_eur,eur,Eau EU,23779870.05,45615419.3,45253120.59,21835549.249999996,91.82366936441689,21473250.540000003,90.30011726241541,-362298.70999999344,-0.7942461464998382,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,damage_eur,eur,Eau EU,26869975.25,49172506.49,48464163.46,22302531.240000002,83.00168136552341,21594188.21,80.36549348887101,-708343.0300000012,-1.4405265880519103,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,direct_damage_eur,eur,Eau EU,3090105.19,3557087.19,3211042.87,466982.0,15.112171634519667,120937.68000000017,3.9137075459881085,-346044.31999999983,-9.728305816422786,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,dysfunction_eur,eur,Eau EU,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,exposure_eur,eur,Eau EU,784628997.21,784628997.21,784628997.21,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,indirect_damage_eur,eur,Eau EU,23779870.05,45615419.3,45253120.59,21835549.249999996,91.82366936441689,21473250.540000003,90.30011726241541,-362298.70999999344,-0.7942461464998382,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,eau_eu,,total_damage_eur,eur,Eau EU,26869975.25,49172506.49,48464163.46,22302531.240000002,83.00168136552341,21594188.21,80.36549348887101,-708343.0300000012,-1.4405265880519103,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,blocking_ouvrage_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,damage_eur,eur,Elec BT aerien,11172049.65,9427131.4,9424953.78,-1744918.25,-15.618604505575215,-1747095.870000001,-15.63809618407846,-2177.620000001043,-0.02309949769026284,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,direct_damage_eur,eur,Elec BT aerien,11172049.65,9427131.4,9424953.78,-1744918.25,-15.618604505575215,-1747095.870000001,-15.63809618407846,-2177.620000001043,-0.02309949769026284,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,dysfunction_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,exposure_eur,eur,Elec BT aerien,520332523.27,520332523.27,520332523.27,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,indirect_damage_eur,eur,Elec BT aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_aerien,,total_damage_eur,eur,Elec BT aerien,11172049.65,9427131.4,9424953.78,-1744918.25,-15.618604505575215,-1747095.870000001,-15.63809618407846,-2177.620000001043,-0.02309949769026284,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,blocking_ouvrage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,direct_damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,dysfunction_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,exposure_eur,eur,Elec BT souterrain,1693329219.48,1693329219.48,1693329219.48,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,indirect_damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_bt_souterrain,,total_damage_eur,eur,Elec BT souterrain,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,blocking_ouvrage_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,damage_eur,eur,Elec HTA aerien,346718.96,292089.31,295435.97,-54629.65000000002,-15.756176126047453,-51282.99000000005,-14.790939036042344,3346.6599999999744,1.145765998762493,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,direct_damage_eur,eur,Elec HTA aerien,346718.96,292089.31,295435.97,-54629.65000000002,-15.756176126047453,-51282.99000000005,-14.790939036042344,3346.6599999999744,1.145765998762493,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,dysfunction_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,exposure_eur,eur,Elec HTA aerien,131071042.1,131071042.1,131071042.1,0.0,0.0,0.0,0.0,0.0,0.0,
network_damage,scientific_graph_inputs.state_damage_tables,storm_cmcc,rp10,,elec_hta_aerien,,indirect_damage_eur,eur,Elec HTA aerien,0.0,0.0,0.0,0.0,,0.0,,0.0,,
